,name,mapped_data
476,Brazzaville Congo,",,Brazzaville,Congo"
477,Basel-Landschaft Switzerland,",,Basel-Landschaft,Switzerland"
478,Bern Switzerland,",,Bern,Switzerland"
479,Saint Gallen Switzerland,",,Saint Gallen,Switzerland"
480,Aargau Switzerland,",,Aargau,Switzerland"
481,Zurich Switzerland,",,Zurich,Switzerland"
482,Grisons Switzerland,",,Grisons,Switzerland"
483,Zug Switzerland,",,Zug,Switzerland"
484,Solothurn Switzerland,",,Solothurn,Switzerland"
485,Valais Switzerland,",,Valais,Switzerland"
486,Lucerne Switzerland,",,Lucerne,Switzerland"
487,Vaud Switzerland,",,Vaud,Switzerland"
488,Schwyz Switzerland,",,Schwyz,Switzerland"
489,Nidwalden Switzerland,",,Nidwalden,Switzerland"
490,Schaffhausen Switzerland,",,Schaffhausen,Switzerland"
491,Thurgau Switzerland,",,Thurgau,Switzerland"
492,Appenzell Ausserrhoden Switzerland,",,Appenzell Ausserrhoden,Switzerland"
493,Fribourg Switzerland,",,Fribourg,Switzerland"
494,Ticino Switzerland,",,Ticino,Switzerland"
495,Jura Switzerland,",,Jura,Switzerland"
496,Geneva Switzerland,",,Geneva,Switzerland"
497,Neuchatel Switzerland,",,Neuchatel,Switzerland"
498,Uri Switzerland,",,Uri,Switzerland"
499,Glarus Switzerland,",,Glarus,Switzerland"
500,Obwalden Switzerland,",,Obwalden,Switzerland"
501,Appenzell Innerrhoden Switzerland,",,Appenzell Innerrhoden,Switzerland"
502,Basel-City Switzerland,",,Basel-City,Switzerland"
503,Marahoue Côte d'Ivoire,",,Marahoue,Côte d'Ivoire"
504,Lacs Côte d'Ivoire,",,Lacs,Côte d'Ivoire"
505,Haut-Sassandra Côte d'Ivoire,",,Haut-Sassandra,Côte d'Ivoire"
506,Dix-Huit Montagnes Côte d'Ivoire,",,Dix-Huit Montagnes,Côte d'Ivoire"
507,Bafing Côte d'Ivoire,",,Bafing,Côte d'Ivoire"
508,Savanes Côte d'Ivoire,",,Savanes,Côte d'Ivoire"
509,Lagunes Côte d'Ivoire,",,Lagunes,Côte d'Ivoire"
510,Zanzan Côte d'Ivoire,",,Zanzan,Côte d'Ivoire"
511,Bas-Sassandra Côte d'Ivoire,",,Bas-Sassandra,Côte d'Ivoire"
512,Vallee du Bandama Côte d'Ivoire,",,Vallee du Bandama,Côte d'Ivoire"
513,Fromager Côte d'Ivoire,",,Fromager,Côte d'Ivoire"
514,Denguele Côte d'Ivoire,",,Denguele,Côte d'Ivoire"
515,Worodougou Côte d'Ivoire,",,Worodougou,Côte d'Ivoire"
516,Sud-Comoe Côte d'Ivoire,",,Sud-Comoe,Côte d'Ivoire"
517,Sud-Bandama Côte d'Ivoire,",,Sud-Bandama,Côte d'Ivoire"
518,N'zi-Comoe Côte d'Ivoire,",,N'zi-Comoe,Côte d'Ivoire"
519,Moyen-Comoe Côte d'Ivoire,",,Moyen-Comoe,Côte d'Ivoire"
520,Agneby Côte d'Ivoire,",,Agneby,Côte d'Ivoire"
521,  Cook Islands,",, ,Cook Islands"
522,Biobio Chile,",,Biobio,Chile"
523,Valparaiso Chile,",,Valparaiso,Chile"
524,Araucania Chile,",,Araucania,Chile"
525,Coquimbo Chile,",,Coquimbo,Chile"
526,Atacama Chile,",,Atacama,Chile"
527,Los Rios Chile,",,Los Rios,Chile"
528,Antofagasta Chile,",,Antofagasta,Chile"
529,Maule Chile,",,Maule,Chile"
530,Santiago Metropolitan Chile,",,Santiago Metropolitan,Chile"
531,O'Higgins Chile,",,O'Higgins,Chile"
532,Los Lagos Chile,",,Los Lagos,Chile"
533,Arica y Parinacota Chile,",,Arica y Parinacota,Chile"
534,Magallanes Chile,",,Magallanes,Chile"
535,Aisen Chile,",,Aisen,Chile"
536,Tarapaca Chile,",,Tarapaca,Chile"
537,  Chile,",, ,Chile"
538,Centre Cameroon,",,Centre,Cameroon"
539,East Cameroon,",,East,Cameroon"
540,Far North Cameroon,",,Far North,Cameroon"
541,Littoral Cameroon,",,Littoral,Cameroon"
542,North-West Province Cameroon,",,North-West Province,Cameroon"
543,West Cameroon,",,West,Cameroon"
544,South-West Province Cameroon,",,South-West Province,Cameroon"
545,Adamaoua Cameroon,",,Adamaoua,Cameroon"
546,North Province Cameroon,",,North Province,Cameroon"
547,South Province Cameroon,",,South Province,Cameroon"
548,Gansu Sheng China,",,Gansu Sheng,China"
549,Qinghai Sheng China,",,Qinghai Sheng,China"
550,Tibet Autonomous Region China,",,Tibet Autonomous Region,China"
551,Yunnan China,",,Yunnan,China"
552,Xinjiang Uygur Zizhiqu China,",,Xinjiang Uygur Zizhiqu,China"
553,Sichuan China,",,Sichuan,China"
554,Jiangsu Sheng China,",,Jiangsu Sheng,China"
555,Guizhou Sheng China,",,Guizhou Sheng,China"
556,Anhui Sheng China,",,Anhui Sheng,China"
557,Shaanxi China,",,Shaanxi,China"
558,Hainan China,",,Hainan,China"
559,Guangdong China,",,Guangdong,China"
560,Jiangxi Sheng China,",,Jiangxi Sheng,China"
561,Zhejiang Sheng China,",,Zhejiang Sheng,China"
562,Shanxi Sheng China,",,Shanxi Sheng,China"
563,Fujian China,",,Fujian,China"
564,Shandong Sheng China,",,Shandong Sheng,China"
565,Hunan China,",,Hunan,China"
566,Hubei China,",,Hubei,China"
567,Chongqing Shi China,",,Chongqing Shi,China"
568,Henan Sheng China,",,Henan Sheng,China"
569,Shanghai Shi China,",,Shanghai Shi,China"
570,Hebei China,",,Hebei,China"
571,Tianjin Shi China,",,Tianjin Shi,China"
572,Liaoning China,",,Liaoning,China"
573,Beijing China,",,Beijing,China"
574,Ningxia Huizu Zizhiqu China,",,Ningxia Huizu Zizhiqu,China"
575,Guangxi Zhuangzu Zizhiqu China,",,Guangxi Zhuangzu Zizhiqu,China"
576,Inner Mongolia China,",,Inner Mongolia,China"
577,Heilongjiang Sheng China,",,Heilongjiang Sheng,China"
578,Jilin Sheng China,",,Jilin Sheng,China"
579,Cundinamarca Colombia,",,Cundinamarca,Colombia"
580,Boyaca Colombia,",,Boyaca,Colombia"
581,Valle del Cauca Colombia,",,Valle del Cauca,Colombia"
582,Antioquia Colombia,",,Antioquia,Colombia"
583,Santander Colombia,",,Santander,Colombia"
584,Magdalena Colombia,",,Magdalena,Colombia"
585,Casanare Colombia,",,Casanare,Colombia"
586,Huila Colombia,",,Huila,Colombia"
587,Narino Colombia,",,Narino,Colombia"
588,Caldas Colombia,",,Caldas,Colombia"
589,Meta Colombia,",,Meta,Colombia"
590,Tolima Colombia,",,Tolima,Colombia"
591,Norte de Santander Colombia,",,Norte de Santander,Colombia"
592,La Guajira Colombia,",,La Guajira,Colombia"
593,Bolivar Colombia,",,Bolivar,Colombia"
594,Putumayo Colombia,",,Putumayo,Colombia"
595,Caqueta Colombia,",,Caqueta,Colombia"
596,Cesar Colombia,",,Cesar,Colombia"
597,Cordoba Colombia,",,Cordoba,Colombia"
598,Atlantico Colombia,",,Atlantico,Colombia"
599,Choco Colombia,",,Choco,Colombia"
600,Cauca Colombia,",,Cauca,Colombia"
601,Sucre Colombia,",,Sucre,Colombia"
602,Amazonas Colombia,",,Amazonas,Colombia"
603,Arauca Colombia,",,Arauca,Colombia"
604,Risaralda Colombia,",,Risaralda,Colombia"
605,"Archipielago de San Andres, Providencia y Santa Catalina Colombia",",,Archipielago de San Andres, Providencia y Santa Catalina,Colombia"
606,Quindio Colombia,",,Quindio,Colombia"
607,Guainia Colombia,",,Guainia,Colombia"
608,Vichada Colombia,",,Vichada,Colombia"
609,Vaupes Colombia,",,Vaupes,Colombia"
610,Guaviare Colombia,",,Guaviare,Colombia"
611,Bogota D.C. Colombia,",,Bogota D.C.,Colombia"
612,Alajuela Costa Rica,",,Alajuela,Costa Rica"
613,Cartago Costa Rica,",,Cartago,Costa Rica"
614,Guanacaste Costa Rica,",,Guanacaste,Costa Rica"
615,San Jose Costa Rica,",,San Jose,Costa Rica"
616,Limon Costa Rica,",,Limon,Costa Rica"
617,Puntarenas Costa Rica,",,Puntarenas,Costa Rica"
618,Heredia Costa Rica,",,Heredia,Costa Rica"
619,Sancti Spiritus Cuba,",,Sancti Spiritus,Cuba"
620,Granma Cuba,",,Granma,Cuba"
621,Pinar del Rio Cuba,",,Pinar del Rio,Cuba"
622,Camaguey Cuba,",,Camaguey,Cuba"
623,Ciego de Avila Cuba,",,Ciego de Avila,Cuba"
624,Matanzas Cuba,",,Matanzas,Cuba"
625,Holguin Cuba,",,Holguin,Cuba"
626,Artemisa Cuba,",,Artemisa,Cuba"
627,Villa Clara Cuba,",,Villa Clara,Cuba"
628,La Habana Cuba,",,La Habana,Cuba"
629,Santiago de Cuba Cuba,",,Santiago de Cuba,Cuba"
630,Mayabeque Cuba,",,Mayabeque,Cuba"
631,Cienfuegos Cuba,",,Cienfuegos,Cuba"
632,Guantanamo Cuba,",,Guantanamo,Cuba"
633,Las Tunas Cuba,",,Las Tunas,Cuba"
634,Isla de la Juventud Cuba,",,Isla de la Juventud,Cuba"
635,  Cuba,",, ,Cuba"
636,Brava Cape Verde,",,Brava,Cape Verde"
637,Maio Cape Verde,",,Maio,Cape Verde"
638,Ribeira Brava Cape Verde,",,Ribeira Brava,Cape Verde"
639,Tarrafal de Sao Nicolau Cape Verde,",,Tarrafal de Sao Nicolau,Cape Verde"
640,Tarrafal Cape Verde,",,Tarrafal,Cape Verde"
641,Sao Filipe Cape Verde,",,Sao Filipe,Cape Verde"
642,Sao Domingos Cape Verde,",,Sao Domingos,Cape Verde"
643,Sal Cape Verde,",,Sal,Cape Verde"
644,Santa Cruz Cape Verde,",,Santa Cruz,Cape Verde"
645,Boa Vista Cape Verde,",,Boa Vista,Cape Verde"
646,Ribeira Grande Cape Verde,",,Ribeira Grande,Cape Verde"
647,Praia Cape Verde,",,Praia,Cape Verde"
648,Porto Novo Cape Verde,",,Porto Novo,Cape Verde"
649,Mosteiros Cape Verde,",,Mosteiros,Cape Verde"
650,Paul Cape Verde,",,Paul,Cape Verde"
651,Sao Salvador do Mundo Cape Verde,",,Sao Salvador do Mundo,Cape Verde"
652,Sao Vicente Cape Verde,",,Sao Vicente,Cape Verde"
653,Santa Catarina do Fogo Cape Verde,",,Santa Catarina do Fogo,Cape Verde"
654,Ribeira Grande de Santiago Cape Verde,",,Ribeira Grande de Santiago,Cape Verde"
655,Sao Miguel Cape Verde,",,Sao Miguel,Cape Verde"
656,Santa Catarina Cape Verde,",,Santa Catarina,Cape Verde"
657,Sao Lourenco dos Orgaos Cape Verde,",,Sao Lourenco dos Orgaos,Cape Verde"
658,Ammochostos Cyprus,",,Ammochostos,Cyprus"
659,Limassol Cyprus,",,Limassol,Cyprus"
660,Lefkosia Cyprus,",,Lefkosia,Cyprus"
661,Larnaka Cyprus,",,Larnaka,Cyprus"
662,Pafos Cyprus,",,Pafos,Cyprus"
663,Keryneia Cyprus,",,Keryneia,Cyprus"
664,Kralovehradecky Czech Republic,",,Kralovehradecky,Czech Republic"
665,Central Bohemia Czech Republic,",,Central Bohemia,Czech Republic"
666,Olomoucky Czech Republic,",,Olomoucky,Czech Republic"
667,Zlin Czech Republic,",,Zlin,Czech Republic"
668,South Moravian Czech Republic,",,South Moravian,Czech Republic"
669,Karlovarsky Czech Republic,",,Karlovarsky,Czech Republic"
670,Jihocesky Czech Republic,",,Jihocesky,Czech Republic"
671,Ustecky Czech Republic,",,Ustecky,Czech Republic"
672,Vysocina Czech Republic,",,Vysocina,Czech Republic"
673,Plzensky Czech Republic,",,Plzensky,Czech Republic"
674,Liberecky Czech Republic,",,Liberecky,Czech Republic"
675,  Czech Republic,",, ,Czech Republic"
676,Pardubicky Czech Republic,",,Pardubicky,Czech Republic"
677,Praha Czech Republic,",,Praha,Czech Republic"
678,Moravskoslezsky Czech Republic,",,Moravskoslezsky,Czech Republic"
679,Saxony Germany,",,Saxony,Germany"
680,Hesse Germany,",,Hesse,Germany"
681,Baden-Wuerttemberg Germany,",,Baden-Wuerttemberg,Germany"
682,Bavaria Germany,",,Bavaria,Germany"
683,Rheinland-Pfalz Germany,",,Rheinland-Pfalz,Germany"
684,Mecklenburg-Vorpommern Germany,",,Mecklenburg-Vorpommern,Germany"
685,North Rhine-Westphalia Germany,",,North Rhine-Westphalia,Germany"
686,Saxony-Anhalt Germany,",,Saxony-Anhalt,Germany"
687,Brandenburg Germany,",,Brandenburg,Germany"
688,Lower Saxony Germany,",,Lower Saxony,Germany"
689,Thuringia Germany,",,Thuringia,Germany"
690,Schleswig-Holstein Germany,",,Schleswig-Holstein,Germany"
691,Berlin Germany,",,Berlin,Germany"
692,Hamburg Germany,",,Hamburg,Germany"
693,Saarland Germany,",,Saarland,Germany"
694,Bremen Germany,",,Bremen,Germany"
695,Tadjourah Djibouti,",,Tadjourah,Djibouti"
696,Obock Djibouti,",,Obock,Djibouti"
697,Djibouti Djibouti,",,Djibouti,Djibouti"
698,Ali Sabieh Djibouti,",,Ali Sabieh,Djibouti"
699,Dikhil Djibouti,",,Dikhil,Djibouti"
700,Arta Djibouti,",,Arta,Djibouti"
701,North Denmark Denmark,",,North Denmark,Denmark"
702,Zealand Denmark,",,Zealand,Denmark"
703,South Denmark Denmark,",,South Denmark,Denmark"
704,Central Jutland Denmark,",,Central Jutland,Denmark"
705,Capital Region Denmark,",,Capital Region,Denmark"
706,Saint Andrew Dominica,",,Saint Andrew,Dominica"
707,Saint Mark Dominica,",,Saint Mark,Dominica"
708,Saint Joseph Dominica,",,Saint Joseph,Dominica"
709,Saint George Dominica,",,Saint George,Dominica"
710,Saint David Dominica,",,Saint David,Dominica"
711,Saint John Dominica,",,Saint John,Dominica"
712,Saint Paul Dominica,",,Saint Paul,Dominica"
713,Saint Luke Dominica,",,Saint Luke,Dominica"
714,Saint Patrick Dominica,",,Saint Patrick,Dominica"
715,Saint Peter Dominica,",,Saint Peter,Dominica"
716,Azua Dominican Republic,",,Azua,Dominican Republic"
717,Monte Plata Dominican Republic,",,Monte Plata,Dominican Republic"
718,San Cristobal Dominican Republic,",,San Cristobal,Dominican Republic"
719,Monte Cristi Dominican Republic,",,Monte Cristi,Dominican Republic"
720,Hermanas Mirabal Dominican Republic,",,Hermanas Mirabal,Dominican Republic"
721,Duarte Dominican Republic,",,Duarte,Dominican Republic"
722,Baoruco Dominican Republic,",,Baoruco,Dominican Republic"
723,Puerto Plata Dominican Republic,",,Puerto Plata,Dominican Republic"
724,Santiago Dominican Republic,",,Santiago,Dominican Republic"
725,Nacional Dominican Republic,",,Nacional,Dominican Republic"
726,Barahona Dominican Republic,",,Barahona,Dominican Republic"
727,Espaillat Dominican Republic,",,Espaillat,Dominican Republic"
728,San Juan Dominican Republic,",,San Juan,Dominican Republic"
729,La Vega Dominican Republic,",,La Vega,Dominican Republic"
730,El Seibo Dominican Republic,",,El Seibo,Dominican Republic"
731,Samana Dominican Republic,",,Samana,Dominican Republic"
732,La Altagracia Dominican Republic,",,La Altagracia,Dominican Republic"
733,San Pedro de Macoris Dominican Republic,",,San Pedro de Macoris,Dominican Republic"
734,San Jose de Ocoa Dominican Republic,",,San Jose de Ocoa,Dominican Republic"
735,Santiago Rodriguez Dominican Republic,",,Santiago Rodriguez,Dominican Republic"
736,Monsenor Nouel Dominican Republic,",,Monsenor Nouel,Dominican Republic"
737,Hato Mayor Dominican Republic,",,Hato Mayor,Dominican Republic"
738,Peravia Dominican Republic,",,Peravia,Dominican Republic"
739,Maria Trinidad Sanchez Dominican Republic,",,Maria Trinidad Sanchez,Dominican Republic"
740,Elias Pina Dominican Republic,",,Elias Pina,Dominican Republic"
741,Dajabon Dominican Republic,",,Dajabon,Dominican Republic"
742,Independencia Dominican Republic,",,Independencia,Dominican Republic"
743,Pedernales Dominican Republic,",,Pedernales,Dominican Republic"
744,Valverde Dominican Republic,",,Valverde,Dominican Republic"
745,La Romana Dominican Republic,",,La Romana,Dominican Republic"
746,Santo Domingo Dominican Republic,",,Santo Domingo,Dominican Republic"
747,Sanchez Ramirez Dominican Republic,",,Sanchez Ramirez,Dominican Republic"
748,Boumerdes Algeria,",,Boumerdes,Algeria"
749,Biskra Algeria,",,Biskra,Algeria"
750,Tipaza Algeria,",,Tipaza,Algeria"
751,Relizane Algeria,",,Relizane,Algeria"
752,Ouargla Algeria,",,Ouargla,Algeria"
753,Tlemcen Algeria,",,Tlemcen,Algeria"
754,Tizi Ouzou Algeria,",,Tizi Ouzou,Algeria"
755,Tissemsilt Algeria,",,Tissemsilt,Algeria"
756,Tindouf Algeria,",,Tindouf,Algeria"
757,Adrar Algeria,",,Adrar,Algeria"
758,Bejaia Algeria,",,Bejaia,Algeria"
759,Tiaret Algeria,",,Tiaret,Algeria"
760,Ain Defla Algeria,",,Ain Defla,Algeria"
761,Mila Algeria,",,Mila,Algeria"
762,Tebessa Algeria,",,Tebessa,Algeria"
763,Batna Algeria,",,Batna,Algeria"
764,Tamanghasset Algeria,",,Tamanghasset,Algeria"
765,Skikda Algeria,",,Skikda,Algeria"
766,Bouira Algeria,",,Bouira,Algeria"
767,Blida Algeria,",,Blida,Algeria"
768,Souk Ahras Algeria,",,Souk Ahras,Algeria"
769,Mascara Algeria,",,Mascara,Algeria"
770,Oran Algeria,",,Oran,Algeria"
771,Sidi Bel Abbes Algeria,",,Sidi Bel Abbes,Algeria"
772,Chlef Algeria,",,Chlef,Algeria"
773,Wilaya de M'Sila Algeria,",,Wilaya de M'Sila,Algeria"
774,Setif Algeria,",,Setif,Algeria"
775,Saida Algeria,",,Saida,Algeria"
776,Alger Algeria,",,Alger,Algeria"
777,El Oued Algeria,",,El Oued,Algeria"
778,Bordj Bou Arreridj Algeria,",,Bordj Bou Arreridj,Algeria"
779,Oum el Bouaghi Algeria,",,Oum el Bouaghi,Algeria"
780,Wilaya de Naama Algeria,",,Wilaya de Naama,Algeria"
781,Mostaganem Algeria,",,Mostaganem,Algeria"
782,Ghardaia Algeria,",,Ghardaia,Algeria"
783,Djelfa Algeria,",,Djelfa,Algeria"
784,Medea Algeria,",,Medea,Algeria"
785,Laghouat Algeria,",,Laghouat,Algeria"
786,Khenchela Algeria,",,Khenchela,Algeria"
787,Jijel Algeria,",,Jijel,Algeria"
788,Illizi Algeria,",,Illizi,Algeria"
789,Guelma Algeria,",,Guelma,Algeria"
790,Ain Temouchent Algeria,",,Ain Temouchent,Algeria"
791,Constantine Algeria,",,Constantine,Algeria"
792,El Tarf Algeria,",,El Tarf,Algeria"
793,Annaba Algeria,",,Annaba,Algeria"
794,El Bayadh Algeria,",,El Bayadh,Algeria"
795,Bechar Algeria,",,Bechar,Algeria"
796,El Oro Ecuador,",,El Oro,Ecuador"
797,Zamora-Chinchipe Ecuador,",,Zamora-Chinchipe,Ecuador"
798,Guayas Ecuador,",,Guayas,Ecuador"
799,Los Rios Ecuador,",,Los Rios,Ecuador"
800,Esmeraldas Ecuador,",,Esmeraldas,Ecuador"
801,Carchi Ecuador,",,Carchi,Ecuador"
802,Manabi Ecuador,",,Manabi,Ecuador"
803,Napo Ecuador,",,Napo,Ecuador"
804,Morona-Santiago Ecuador,",,Morona-Santiago,Ecuador"
805,Cotopaxi Ecuador,",,Cotopaxi,Ecuador"
806,Santo Domingo de los Tsachilas Ecuador,",,Santo Domingo de los Tsachilas,Ecuador"
807,Santa Elena Ecuador,",,Santa Elena,Ecuador"
808,Bolivar Ecuador,",,Bolivar,Ecuador"
809,Pichincha Ecuador,",,Pichincha,Ecuador"
810,Chimborazo Ecuador,",,Chimborazo,Ecuador"
811,Tungurahua Ecuador,",,Tungurahua,Ecuador"
812,Pastaza Ecuador,",,Pastaza,Ecuador"
813,Galapagos Ecuador,",,Galapagos,Ecuador"
814,Orellana Ecuador,",,Orellana,Ecuador"
815,Imbabura Ecuador,",,Imbabura,Ecuador"
816,Azuay Ecuador,",,Azuay,Ecuador"
817,Loja Ecuador,",,Loja,Ecuador"
818,Canar Ecuador,",,Canar,Ecuador"
819,Sucumbios Ecuador,",,Sucumbios,Ecuador"
820,Paernumaa Estonia,",,Paernumaa,Estonia"
821,Vorumaa Estonia,",,Vorumaa,Estonia"
822,Ida-Virumaa Estonia,",,Ida-Virumaa,Estonia"
823,Viljandimaa Estonia,",,Viljandimaa,Estonia"
824,Laeaene-Virumaa Estonia,",,Laeaene-Virumaa,Estonia"
825,Harju Estonia,",,Harju,Estonia"
826,Valgamaa Estonia,",,Valgamaa,Estonia"
827,Laeaene Estonia,",,Laeaene,Estonia"
828,Tartu Estonia,",,Tartu,Estonia"
829,Jaervamaa Estonia,",,Jaervamaa,Estonia"
830,Raplamaa Estonia,",,Raplamaa,Estonia"
831,Polvamaa Estonia,",,Polvamaa,Estonia"
832,Jogevamaa Estonia,",,Jogevamaa,Estonia"
833,Saare Estonia,",,Saare,Estonia"
834,Hiiumaa Estonia,",,Hiiumaa,Estonia"
835,Muhafazat al Gharbiyah Egypt,",,Muhafazat al Gharbiyah,Egypt"
836,Muhafazat al Qalyubiyah Egypt,",,Muhafazat al Qalyubiyah,Egypt"
837,Muhafazat al Fayyum Egypt,",,Muhafazat al Fayyum,Egypt"
838,Muhafazat ad Daqahliyah Egypt,",,Muhafazat ad Daqahliyah,Egypt"
839,Muhafazat al Minufiyah Egypt,",,Muhafazat al Minufiyah,Egypt"
840,Suhaj Egypt,",,Suhaj,Egypt"
841,Muhafazat Bani Suwayf Egypt,",,Muhafazat Bani Suwayf,Egypt"
842,Muhafazat Matruh Egypt,",,Muhafazat Matruh,Egypt"
843,Kafr ash Shaykh Egypt,",,Kafr ash Shaykh,Egypt"
844,South Sinai Egypt,",,South Sinai,Egypt"
845,Al Minya Egypt,",,Al Minya,Egypt"
846,Al Buhayrah Egypt,",,Al Buhayrah,Egypt"
847,Muhafazat Shamal Sina' Egypt,",,Muhafazat Shamal Sina',Egypt"
848,Qina Egypt,",,Qina,Egypt"
849,Muhafazat al Wadi al Jadid Egypt,",,Muhafazat al Wadi al Jadid,Egypt"
850,Eastern Province Egypt,",,Eastern Province,Egypt"
851,Red Sea Egypt,",,Red Sea,Egypt"
852,Asyut Egypt,",,Asyut,Egypt"
853,Al Jizah Egypt,",,Al Jizah,Egypt"
854,Aswan Egypt,",,Aswan,Egypt"
855,Muhafazat al Qahirah Egypt,",,Muhafazat al Qahirah,Egypt"
856,Dumyat Egypt,",,Dumyat,Egypt"
857,Muhafazat Bur Sa`id Egypt,",,Muhafazat Bur Sa`id,Egypt"
858,Al Isma'iliyah Egypt,",,Al Isma'iliyah,Egypt"
859,As Suways Egypt,",,As Suways,Egypt"
860,Luxor Egypt,",,Luxor,Egypt"
861,Alexandria Egypt,",,Alexandria,Egypt"
862,  Western Sahara,",, ,Western Sahara"
863,Oued Ed-Dahab-Lagouira Western Sahara,",,Oued Ed-Dahab-Lagouira,Western Sahara"
864,Gash Barka Eritrea,",,Gash Barka,Eritrea"
865,Northern Red Sea Region Eritrea,",,Northern Red Sea Region,Eritrea"
866,Anseba Eritrea,",,Anseba,Eritrea"
867,Southern Red Sea Region Eritrea,",,Southern Red Sea Region,Eritrea"
868,Debub Eritrea,",,Debub,Eritrea"
869,Maekel Region Eritrea,",,Maekel Region,Eritrea"
870,Andalusia Spain,",,Andalusia,Spain"
871,Extremadura Spain,",,Extremadura,Spain"
872,Valencia Spain,",,Valencia,Spain"
873,Castille-La Mancha Spain,",,Castille-La Mancha,Spain"
874,Murcia Spain,",,Murcia,Spain"
875,Canary Islands Spain,",,Canary Islands,Spain"
876,Balearic Islands Spain,",,Balearic Islands,Spain"
877,Melilla Spain,",,Melilla,Spain"
878,Aragon Spain,",,Aragon,Spain"
879,Navarre Spain,",,Navarre,Spain"
880,Castille and Leon Spain,",,Castille and Leon,Spain"
881,Basque Country Spain,",,Basque Country,Spain"
882,La Rioja Spain,",,La Rioja,Spain"
883,Galicia Spain,",,Galicia,Spain"
884,Madrid Spain,",,Madrid,Spain"
885,Catalonia Spain,",,Catalonia,Spain"
886,Asturias Spain,",,Asturias,Spain"
887,Cantabria Spain,",,Cantabria,Spain"
888,Ceuta Spain,",,Ceuta,Spain"
889,Oromiya Ethiopia,",,Oromiya,Ethiopia"
890,"Southern Nations, Nationalities, and People's Region Ethiopia",",,Southern Nations, Nationalities, and People's Region,Ethiopia"
891,Amhara Ethiopia,",,Amhara,Ethiopia"
892,Tigray Ethiopia,",,Tigray,Ethiopia"
893,Somali Ethiopia,",,Somali,Ethiopia"
894,Harari Ethiopia,",,Harari,Ethiopia"
895,Afar Ethiopia,",,Afar,Ethiopia"
896,Gambela Ethiopia,",,Gambela,Ethiopia"
897,Dire Dawa Ethiopia,",,Dire Dawa,Ethiopia"
898,Binshangul Gumuz Ethiopia,",,Binshangul Gumuz,Ethiopia"
899,Adis Abeba Ethiopia,",,Adis Abeba,Ethiopia"
900,Haeme Finland,",,Haeme,Finland"
901,Pirkanmaa Finland,",,Pirkanmaa,Finland"
902,Northern Ostrobothnia Finland,",,Northern Ostrobothnia,Finland"
903,Lapland Finland,",,Lapland,Finland"
904,Southern Ostrobothnia Finland,",,Southern Ostrobothnia,Finland"
905,Varsinais-Suomi Finland,",,Varsinais-Suomi,Finland"
906,South Karelia Finland,",,South Karelia,Finland"
907,Kainuu Finland,",,Kainuu,Finland"
908,Ostrobothnia Finland,",,Ostrobothnia,Finland"
909,Southern Savonia Finland,",,Southern Savonia,Finland"
910,Kymenlaakso Finland,",,Kymenlaakso,Finland"
911,Central Finland Finland,",,Central Finland,Finland"
912,Uusimaa Finland,",,Uusimaa,Finland"
913,Northern Savo Finland,",,Northern Savo,Finland"
914,Central Ostrobothnia Finland,",,Central Ostrobothnia,Finland"
915,Satakunta Finland,",,Satakunta,Finland"
916,North Karelia Finland,",,North Karelia,Finland"
917,Paijanne Tavastia Finland,",,Paijanne Tavastia,Finland"
918,Central Fiji,",,Central,Fiji"
919,Western Fiji,",,Western,Fiji"
920,Eastern Fiji,",,Eastern,Fiji"
